ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
BP	GO:0034341	response to type II interferon	97	-0.441369838459794	-1.81433437901967	1.94519169739847e-05	7.29516258553577e-05	2.35037302976695e-05	8818	tags=56%, list=35%, signal=36%	PIM1/TYK2/IFITM2/STXBP4/TRIM21/GCH1/SHFL/PARP14/PDE12/MYO1C/CD47/STX8/IFNGR1/BST2/RPS6KB1/SIRPA/SNCA/SLC26A6/IFNGR2/WNT5A/JAK1/NUB1/DNAJA3/STAT1/PTPN2/VPS26B/VAMP3/DAPK1/STXBP3/STXBP1/CDC42EP4/GSN/CDC37/SYNCRIP/FLNB/CALCOCO2/MED1/ASS1/IFITM1/RAF1/IFITM3/CLDN1/KIF5B/TP53/ACTR3/EPRS1/VIM/CRIPTO/ACTR2/ZYX/CALM1/RPL13A/ACTG1/GAPDH
BP	GO:0032409	regulation of transporter activity	156	-0.400274725653706	-1.71999192051501	1.94858694986061e-05	7.30442265853168e-05	2.35335646235918e-05	7125	tags=47%, list=29%, signal=34%	WNK2/AKAP9/COX17/LRRC55/NDFIP2/NEDD4/TCAF1/STIM2/CACNG4/WNK3/GOPC/RXRA/SNCA/WWP2/SLC6A9/EPHB2/FGF12/SLC9A1/VAMP2/FGF13/MINK1/JPH3/PKD2/PCSK9/FMR1/NLGN1/CNIH3/SLMAP/STIM1/ANK3/CTTNBP2NL/CAB39/SGK1/HOMER1/AKAP7/UTRN/DAPK1/STK39/SENP1/JPH4/PPIF/FHL1/ANK2/NLGN2/HTT/GSTO1/VMP1/ATP1B1/NEDD4L/CAMK2D/ASPH/NDFIP1/NIPSNAP2/ATP1B3/CACNG7/SRI/ACTN4/AHCYL1/CHP1/YWHAH/SELENON/PHB2/DMD/SUMO1/FKBP1A/ATP1B2/UBQLN1/CALM1/ITGB1/CALM3/CALM2/TMSB4X/ACTB
BP	GO:0090504	epiboly	39	-0.55605669607632	-1.98696156584388	1.95422033461183e-05	7.32205975253374e-05	2.35903882372945e-05	5130	tags=69%, list=21%, signal=55%	RHOC/CD151/MRTFA/TMEFF2/COL5A1/MEGF8/RREB1/FIGNL2/FERMT1/ITGB5/PTEN/CLASP2/ITGA5/TOR1A/ITGAV/PHLDB2/ADAM17/PDCD10/ARHGAP35/MTOR/DDR1/CLASP1/FERMT2/ITGB1/FLNA/PDPN/RHOA
BP	GO:0150117	positive regulation of cell-substrate junction organization	29	-0.603955758431783	-2.06495248278802	1.95799591412818e-05	7.33272259008974e-05	2.36247420238188e-05	4742	tags=72%, list=19%, signal=59%	TSC1/DUSP3/S100A10/LIMS1/SDC4/PIK3R1/IQSEC1/SMAD3/ROCK1/MAPRE2/ABL1/VEGFA/POLDIP2/EPB41L5/ARF6/FERMT2/MAP4K4/RAC1/SFRP1/KDR/THY1
BP	GO:1903543	positive regulation of exosomal secretion	14	-0.741778802319488	-2.11068162571298	1.97914503854952e-05	7.40840859944948e-05	2.38685890293435e-05	5920	tags=93%, list=24%, signal=71%	SDC1/HGS/ATP13A2/VPS4B/VPS4A/SNF8/SDC4/STAM/CHMP2A/TSG101/PDCD6IP/SDCBP/RAB7A
BP	GO:0071346	cellular response to type II interferon	79	-0.461882869643118	-1.86311443084704	1.98218277859222e-05	7.4162597603211e-05	2.38938840882934e-05	4604	tags=41%, list=18%, signal=33%	IFNGR2/WNT5A/JAK1/DNAJA3/STAT1/PTPN2/VPS26B/VAMP3/DAPK1/STXBP3/STXBP1/CDC42EP4/GSN/CDC37/SYNCRIP/FLNB/MED1/ASS1/RAF1/CLDN1/KIF5B/TP53/ACTR3/EPRS1/VIM/CRIPTO/ACTR2/ZYX/CALM1/RPL13A/ACTG1/GAPDH
BP	GO:0046324	regulation of D-glucose import	47	-0.524645211447193	-1.94798717391959	1.99447792402947e-05	7.45872327492672e-05	2.40306940610773e-05	6983	tags=64%, list=28%, signal=46%	APPL2/INSR/ENPP1/SLC1A2/FGF19/IRS2/SORBS1/RPS6KB1/ERFE/CREBL2/MAPK14/APPL1/IRS1/AKT2/GSK3A/PIK3R1/STXBP3/AKT1/MEF2A/OPN3/OSBPL8/HK2/GPC3/PTPN11/NFE2L2/PRKCI/RHOQ/GRB10/PEA15/ARPP19
BP	GO:0071357	cellular response to type I interferon	61	-0.499253098242431	-1.93685488454928	2.00513915672318e-05	7.49196962039582e-05	2.41378079366252e-05	10344	tags=79%, list=41%, signal=46%	IKBKE/PTPN6/TBKBP1/USP18/TRIM65/USP27X/CACTIN/TYK2/HDAC4/IFITM2/TRIM56/IFNAR1/TRIM41/TRAF3/TANK/MYD88/FADD/SMIM30/MUL1/TRIM6/IRF3/MAVS/STAT2/RNF185/METTL3/AZI2/TBK1/WNT5A/JAK1/PTPN1/STAT1/PTPN2/SAMHD1/TTLL12/EIF4E2/CDC37/GIGYF2/IFITM1/PTPN11/IFITM3/YTHDF3/YTHDF2/RBM47/UBE2K/SIN3A/CNOT7/LSM14A/ADAR
BP	GO:0042158	lipoprotein biosynthetic process	57	-0.505619120355087	-1.93167015508687	2.00526789256442e-05	7.49196962039582e-05	2.41378079366252e-05	8208	tags=68%, list=33%, signal=46%	PORCN/ZDHHC2/ZDHHC8/ATG10/ZDHHC18/ATG101/SELENOK/ABCA1/ZDHHC17/ZDHHC6/ATG16L1/ZDHHC14/GBA1/PPM1B/WIPI1/ZDHHC16/PIK3C3/ULK1/UGCG/RABL3/ZDHHC7/PPM1A/WIPI2/RB1CC1/RAB3GAP1/ATG13/CLIP3/RAB3GAP2/ZDHHC5/WDR45B/ZDHHC20/ZDHHC3/GOLGA7/APOE/NMT1/ZDHHC9/DBI/ZDHHC22/GLUL
BP	GO:0036480	neuron intrinsic apoptotic signaling pathway in response to oxidative stress	20	-0.686284242332836	-2.14336547294289	2.00871414260383e-05	7.5012918762862e-05	2.41678426048926e-05	3528	tags=60%, list=14%, signal=52%	PYCR1/PINK1/DAXX/PARK7/FBXO7/MMP2/MCL1/HIF1A/ATF4/CTNNB1/PARP1/NONO
MF	GO:0031369	translation initiation factor binding	31	-0.590742550440212	-2.03832474208132	2.01707449457141e-05	7.52894772299323e-05	2.42569448770537e-05	6415	tags=71%, list=26%, signal=53%	NCK1/ANGEL1/EIF2B5/GLE1/FMR1/EIF2B4/ZPR1/POLR2D/POLR2G/EIF4EBP1/EIF4E/EIF5/EIF3F/EIF2S2/EIF3M/EIF3B/EIF4G1/LARP1/EIF4EBP2/DDX3X/LIN28A/RPS24
BP	GO:0032367	intracellular cholesterol transport	29	-0.603511663927451	-2.06343410327676	2.02166919729253e-05	7.54252836284113e-05	2.43006993091877e-05	8261	tags=86%, list=33%, signal=58%	ARV1/SYT7/ANXA2/OSBPL2/ABCA1/VPS53/ABCA2/RELCH/VPS54/LDLRAP1/VPS51/VPS4A/SERAC1/PCSK9/NPC1/SCP2/NUS1/STARD4/VPS52/OSBP/PIP4K2A/NPC2/ARL8B/LDLR/TMEM97
CC	GO:0045334	clathrin-coated endocytic vesicle	72	-0.473261950179179	-1.88125396404469	2.03215605545087e-05	7.57650415072487e-05	2.44101633198532e-05	6699	tags=51%, list=27%, signal=38%	HLA-DRB1/LDLRAP1/VAMP4/MYO1E/VAMP7/SYT2/DVL2/VAMP2/LMBRD1/WNT5A/EGFR/RAB35/TBC1D5/FZD2/VAMP3/AP2S1/MYO6/AP2A1/AP2A2/LDLR/M6PR/TGOLN2/STON2/SYT1/CLTA/RAB5A/APOE/IGF2R/PICALM/TFRC/SCARB2/INPP5F/AP2M1/HLA-DQB1/CD9/CLTC/AP2B1
BP	GO:0048839	inner ear development	176	-0.384723355138566	-1.66574618593167	2.03269719575679e-05	7.57650415072487e-05	2.44101633198532e-05	9333	tags=53%, list=37%, signal=34%	COL11A1/MKS1/INSIG2/CEP290/JAG2/DVL1/CCM2/AHI1/IFT88/RPGRIP1L/LRP10/SCRIB/IFT27/FZD6/MAFB/BLOC1S5/DLL1/CDH23/SIX4/LIN7A/LRIG3/SOBP/ESRP1/FRZB/DIAPH3/TRIP11/TGFB1/WHRN/HES1/TTC8/HEY2/TSKU/MYCL/EPHB2/DCHS1/PROX1/CDKN1B/PAX8/ADGRV1/FGF2/DVL2/ATG5/EYA1/CALB1/NOTCH1/WNT5A/ATG4B/FGFR2/EPHA4/GABRB2/GLI3/PI4KB/SDC4/MPV17/PLS1/SEC24B/FZD2/MAF/INSIG1/POU3F4/REST/BCR/SLC4A7/GBX2/MYCN/CHD7/ZEB1/MYO6/NECTIN1/PTK7/NHERF1/TRIOBP/LRIG1/GABRA5/PTPN11/MCM2/ADAM10/NECTIN3/FREM2/PAFAH1B1/ROR1/SPARC/FZD3/SOX9/CECR2/SPRY2/ANP32B/MAPKAPK2/SOD1/JAG1/CCNA2/RBPJ/FGFR1/SOX2
BP	GO:0090151	establishment of protein localization to mitochondrial membrane	33	-0.582558468388198	-2.02924719679966	2.04187784869808e-05	7.60712829129985e-05	2.45088289125981e-05	6052	tags=70%, list=24%, signal=53%	COX18/TIMM9/TIMM22/TIMM10/TIMM13/MTX2/SAMM50/TOMM40/AGK/TIMM10B/BAX/ROMO1/TIMM8B/TOMM70/TOMM7/MTCH2/TOMM22/AP3B1/MTCH1/OXA1L/HSPA4/TOMM20/HSP90AA1
BP	GO:1901836	regulation of transcription of nucleolar large rRNA by RNA polymerase I	15	-0.738901104912834	-2.14410931015303	2.04829471684233e-05	7.62383219996956e-05	2.456264596735e-05	3975	tags=87%, list=16%, signal=73%	DDX11/PWP1/PIH1D1/DEDD/MTOR/NOP53/SMARCB1/NOL11/MACROH2A2/MACROH2A1/SMARCA4/MARS1/NCL
BP	GO:0038179	neurotrophin signaling pathway	39	-0.554814090575482	-1.98252135428076	2.04802095554704e-05	7.62383219996956e-05	2.456264596735e-05	5821	tags=59%, list=23%, signal=45%	RAPGEF2/DOK5/NDN/SRC/RAP1A/RAPGEF1/SHOC2/AKT1S1/MAGI2/CD2AP/SORT1/SPRY1/SOS1/CYFIP1/KIDINS220/WASF1/RAF1/PTPN11/NTRK3/CASP3/CYFIP2/SPRY2/DDIT4
BP	GO:0009617	response to bacterium	466	-0.31568083307454	-1.42307506057112	2.0524992558771e-05	7.63587812787862e-05	2.46014558276431e-05	9249	tags=46%, list=37%, signal=29%	GFER/NFKB2/ZC3H12A/PLAAT3/CACTIN/LIAS/ARG2/TNIP2/CYBA/KYAT1/MAP2K3/CASP9/ARID5A/NFKBIB/MGST2/ZNFX1/NR4A1/SBNO2/CCDC186/TRIM5/EMILIN2/OPRK1/FOXP1/TMF1/FER/E2F1/B3GALT5/PRKCD/NAGK/HMCN1/RPL39/LOXL1/GCH1/PPARD/TRAF6/CDK19/RARA/SHARPIN/SELENOS/EPHA2/PALM3/FZD5/VGF/ADGRB1/TUSC2/BCL10/ALAD/PCSK1/ADAMTS9/RBCK1/IFNAR1/NOS1/ABCA1/CD1D/TRIM41/MAP2K7/SASH1/RIPK2/MYD88/H2BC12/HLA-DRB1/AXL/INAVA/CPS1/FBXO3/OCIAD2/LDOC1/PPM1E/FGF19/AKAP8/MALT1/RELA/HLA-B/TRIM6/IRF3/RPS6KB1/SLC17A5/MAVS/CARD8/SIRPA/TAB3/DAB2IP/SNCA/OTUD5/HSF1/NFKBIA/EPHB2/TNIP1/TBK1/UPF1/CNP/MAPK14/XIAP/PDCD4/CEP192/MIF/ERAP1/BIN1/RAB29/SLC30A1/SEH1L/MLH1/RNF213/NOTCH1/WNT5A/F2R/FGFR2/SRC/IL6R/PPM1D/MAPK3/F2RL1/CEBPB/MAPKAPK3/HDAC5/PELI1/SCARB1/CHMP5/PAF1/HLA-A/SELENOW/GIT1/CD55/MAPK8/GRN/TMEM255A/FUCA2/PCK2/ROMO1/ERBIN/BCR/AKT1/HLA-E/HADHB/NOTCH2/ADAM17/CHD7/GPM6A/CTR9/CHGA/LSM5/ADAM9/SOD2/MAP3K7/PYGL/RAB14/MTDH/LITAF/FAU/ABL1/PPP1R11/SLC7A5/ALPL/CDH1/FKBP5/DROSHA/ASS1/PLAA/NQO1/CDC73/WASL/GPC3/PTPN11/LYN/SHC1/AKAP12/RARRES2/CAPN2/CYRIB/TNFRSF1A/PRKCA/CLDN1/TRIB1/RAB1A/CASP3/AKIRIN2/PRDX3/CDK4/MAPK1/MAPKAPK2/EFNB2/GPX4/XBP1/TAB2/RNF5/RPS6KA3/LRAT/ANKRD17/FAM20A/SNX3/ADH5/B2M/COL6A1/HNRNPA0/DHX15/BNIP3/PLA2G2A/RBPJ/VIM/RPL13A/ST13/PRDX2/HMGB2/PRPF8/RPS19/APP/RAB7A/RHOA/HDAC2/HMGB1/GSTP1/RPL30/CD24
BP	GO:0042180	ketone metabolic process	173	-0.385308280871992	-1.66674197140461	2.05866909331962e-05	7.65522071617718e-05	2.46637742438947e-05	10361	tags=64%, list=41%, signal=38%	CD74/VKORC1/NR1D1/NR1H3/NR1H2/COQ6/RTN4IP1/GATD1/NDUFA9/MFSD2A/PPARGC1A/APOC1/HAGH/INSIG2/DAB2/SIRT2/PRKAG2/KYAT1/PIBF1/ACACB/FABP3/CRYZL1/TYSND1/COQ7/SULT1C4/CBR3/SIRT5/TRIB3/COQ8B/FGFR4/PLA2G3/COQ4/PPARD/DKK3/PDSS2/PNKD/PRKG1/AKR7A2/PDSS1/APPL2/AADAT/PPTC7/H6PD/AFMID/STARD3/PDK2/HSD11B2/UBIAD1/FGF19/IRS2/SREBF1/COQ2/CBR4/COQ9/SNCA/PROX1/ERFE/STAT5B/CACNA1H/PRMT3/RDH10/KDSR/PANK2/GGCX/LONP2/KYAT3/COQ5/LPGAT1/WDTC1/OXCT1/GDF15/SRD5A1/IRS1/NQO2/AKT2/BCKDK/SCP2/BRCA1/CYP2B6/CPT1A/AKR1A1/INSIG1/ERLIN1/VKORC1L1/HSD17B10/STARD4/REST/DCAF5/CREB1/EIF6/AKT1/AKR1B1/NCOR2/ERLIN2/NQO1/ACADVL/UBR4/PARK7/SIRT1/PDK3/NMT1/SOX9/NCOR1/PDK1/SCAP/GLO1/ELOVL5/STARD7/MID1IP1/PGK1/TPI1
BP	GO:0010644	cell communication by electrical coupling	31	-0.589880604476735	-2.03535064484999	2.08060310711256e-05	7.7331369961342e-05	2.49148067888771e-05	2532	tags=52%, list=10%, signal=46%	ANK3/GJC1/PRKACA/ATP1B1/CAMK2D/ASPH/SRI/ATP1A2/DBN1/ATP1B2/ATP1A1/CALM1/GJA1/TBX5/CALM3/CALM2
BP	GO:0070372	regulation of ERK1 and ERK2 cascade	236	-0.358998151768178	-1.57924971506298	2.08458900096403e-05	7.74430214347778e-05	2.49507789291577e-05	11091	tags=60%, list=44%, signal=34%	MTURN/PYCARD/CNKSR3/DNAJC27/NRG1/NODAL/FGF18/CFLAR/NRXN1/TIRAP/CD74/DUSP10/PTPN6/RASGRP1/ACTA2/TNFSF11/GAREM1/PDE8A/FLCN/PRXL2C/PTPRR/CD44/BTN2A2/EPHA7/DAB2/HRAS/PDGFD/APIP/VEGFB/ICAM1/MAP3K12/FLT4/SPRY3/FBXW7/FGFR4/ARRB1/EPHB1/APELA/ITGB1BP1/EPHA2/SEMA7A/DUSP4/SIRT3/PRKD2/RPS6KA6/NDRG4/DUSP7/WNK2/SPRED3/MAP2K7/NECAB2/ZDHHC17/RIPK2/DSTYK/ACKR3/CIB1/HLA-DRB1/RGS14/CSK/VRK3/TGFB1/PRKCZ/DENND2B/SYNJ2BP/TPBG/FGF19/PIN1/NDRG2/RAPGEF2/SIRPA/FRS2/DAB2IP/GCNT2/MAP2K1/EPHB2/TIAM1/TNIP1/FGF2/BRAF/ARRB2/MFHAS1/STYX/MIF/DUSP3/DDT/NOTCH1/EGFR/F2R/FGFR2/SRC/RAP1A/EPHA4/MAPK3/SMAD4/F2RL1/PTPN1/LMO3/PTPN2/ATF3/SPRED1/FAM83D/RAP1B/NF1/NOTCH2/SPRY1/TRAF7/NELFE/DLG1/RANBP9/NHERF1/ABL1/VEGFA/SPRED2/CRKL/PTPN11/LYN/SHC1/AKAP12/APOE/PRKCA/PRMT5/PHB1/SPRY2/EZR/FERMT2/XBP1/PHB2/FBLN1/ERBB2/SPRY4/PLA2G2A/GNAI2/DUSP6/PDGFA/HMGCR/APP/KDR/SEMA6A/FN1/HMGB1/GSTP1/YWHAZ
BP	GO:0051924	regulation of calcium ion transport	200	-0.373443455549646	-1.62776276306891	2.08667776749806e-05	7.74841221857685e-05	2.49640208679766e-05	6760	tags=40%, list=27%, signal=29%	PDPK1/TMEM38B/PDE4D/CAMK2G/HOMER2/TGFB1/STIM2/HES1/WFS1/WNK3/CACNA2D1/ADCYAP1R1/SNCA/FKBP1B/SPG7/SLC9A1/ATG5/UBR3/PML/TSPAN13/JPH3/PKD2/BIN1/SESTD1/FMR1/SLC30A1/PPP3R1/PPP3CB/STIM1/F2R/UCP2/G6PD/HOMER1/TRIM27/BAX/JPH4/ANK2/SPG11/CHD7/AFG3L2/ATP2B1/HTT/PRKACA/STC1/GSTO1/VMP1/ABL1/ATP1B1/FYN/DIAPH1/CAMK2D/EPB41/TMX1/ASPH/LYN/PLP1/PLCG1/NIPSNAP2/SRI/ATP1A2/SARAF/PRNP/CXCL12/VDAC1/SELENON/STC2/DMD/SUMO1/FKBP1A/PPP3CA/GNAI2/UBQLN1/CALM1/CASK/CTNNB1/THY1/CALM3/CALM2/TMBIM6/YWHAE
BP	GO:0060538	skeletal muscle organ development	168	-0.392394960305527	-1.69376978702221	2.08877072413547e-05	7.75253397706187e-05	2.49773004486095e-05	7867	tags=51%, list=31%, signal=35%	EPHB1/ZNF689/ACTN3/DLL1/SIX4/CDK5/SVIL/LEMD2/MYORG/BTG2/ASNSD1/BCL9L/VPS54/MEF2D/VRK3/TGFB1/KAT8/TLL2/GPC1/GMPPA/FOXN2/CDON/RPS6KB1/HDAC9/PRKAA1/PLEC/XK/SAP30/ZBTB18/FBXO22/MAPK14/EMD/GPCPD1/HMG20B/USP19/CFL2/MED20/UQCC2/NOTCH1/PPP3CB/NEGR1/SMO/RB1/MYL6B/HOMER1/DISP1/ATF3/STRA6/PAX5/LARGE1/PPIF/CITED2/NF1/SPG11/GTF3C5/ERO1A/SKI/FLNB/CCNT2/MEGF10/ASS1/DAG1/NLN/BASP1/BCL9/YBX3/EP300/COPS2/KRAS/IGSF8/FXR1/FLOT1/AKIRIN1/SELENON/DMD/SOX11/SKIL/COL6A1/MYL6/PPP3CA/DDX17/DDX5/CNTFR/NACA/RHOA/CTNNB1
BP	GO:0019915	lipid storage	76	-0.476421824543883	-1.91170295422968	2.10446428262671e-05	7.80343666999383e-05	2.51412999691232e-05	10344	tags=76%, list=41%, signal=45%	IKBKE/NR1H3/NR1H2/CRY2/TTC39B/HILPDA/NFKB1/ALKBH7/ZC3H12A/LDAF1/ACACB/ZFYVE1/B4GALNT1/LIPA/FBXW7/PPARD/EHD1/PNPLA2/MOSPD2/PISD/DGAT1/ABCA1/HEXA/ENPP1/SREBF1/LDAH/CRY1/NFKBIA/STAT5B/NRIP1/SOAT1/GBA1/NPC1/CDS1/RNF213/GLA/OSBPL11/NEGR1/CLSTN3/SCARB1/CPT1A/PTPN2/ITGAV/STARD4/PLIN3/GM2A/PLIN2/FTO/HEXB/AUP1/ABHD5/OSBPL8/NPC2/SIRT1/CDS2/APOE/SQLE/SREBF2
BP	GO:0170062	nutrient storage	76	-0.476421824543883	-1.91170295422968	2.10446428262671e-05	7.80343666999383e-05	2.51412999691232e-05	10344	tags=76%, list=41%, signal=45%	IKBKE/NR1H3/NR1H2/CRY2/TTC39B/HILPDA/NFKB1/ALKBH7/ZC3H12A/LDAF1/ACACB/ZFYVE1/B4GALNT1/LIPA/FBXW7/PPARD/EHD1/PNPLA2/MOSPD2/PISD/DGAT1/ABCA1/HEXA/ENPP1/SREBF1/LDAH/CRY1/NFKBIA/STAT5B/NRIP1/SOAT1/GBA1/NPC1/CDS1/RNF213/GLA/OSBPL11/NEGR1/CLSTN3/SCARB1/CPT1A/PTPN2/ITGAV/STARD4/PLIN3/GM2A/PLIN2/FTO/HEXB/AUP1/ABHD5/OSBPL8/NPC2/SIRT1/CDS2/APOE/SQLE/SREBF2
BP	GO:0046685	response to arsenic-containing substance	31	-0.588615361477762	-2.03098499333626	2.17589609559101e-05	8.06451715504055e-05	2.59824553559393e-05	6419	tags=65%, list=26%, signal=48%	ATR/ZFAND1/SERPINF1/FECH/HSF1/GCLC/UROS/MKNK2/CDKN1A/PPIF/RNF4/DAXX/GSTO1/DHX36/SRRT/VCP/SLC38A2/DDX3X/NEFL/HNRNPA1
BP	GO:0050905	neuromuscular process	151	-0.393253942045171	-1.68564392619794	2.17724865867582e-05	8.06573986424435e-05	2.59863947098635e-05	10507	tags=59%, list=42%, signal=34%	NRXN1/EDNRA/BORCS7/ALDH1A3/KCNJ2/BLOC1S4/FKRP/DMPK/MYH14/NPR2/ADARB1/SHANK1/CLN8/MFSD8/CHUK/CNTNAP1/DVL1/CTNNA2/NR4A1/SCN4A/SHANK3/VTI1A/RAC3/GCH1/ASCL1/HERC1/ACTN3/CDH23/FXN/MAP1A/PNKD/HEXA/VPS54/GAA/DLG4/MECP2/MYCBP2/GMPPA/BACE1/SPART/RPS6KB1/PEX5/FGF12/TNNT1/GBA1/JPH3/SLC1A3/UBA5/GRID2/XRCC1/NBN/PTEN/HOMER1/STRA6/DCTN1/VPS13A/GM2A/REST/LARGE1/WASHC4/JPH4/BCR/AGTPBP1/HEXB/NLGN2/POMK/GIGYF2/MTOR/GSTO1/C12orf57/ABL1/CAMTA1/CHD8/SPG21/HIPK2/ZMPSTE24/PAFAH1B1/IGDCC3/CNTNAP2/TPP1/VPS35/DMD/FKBP1A/AARS1/APP/UCHL1/NEFL/HSP90AA1/TUBA1A
BP	GO:0046323	D-glucose import	66	-0.483061431762206	-1.89250195355482	2.1810528186125e-05	8.07603923962291e-05	2.60195774852018e-05	6983	tags=59%, list=28%, signal=43%	APPL2/INSR/ENPP1/SLC1A2/SLC27A4/FGF19/IRS2/SORBS1/RPS6KB1/TSC1/ERFE/CREBL2/MAPK14/APPL1/IRS1/AKT2/ZDHHC7/GSK3A/PIK3R1/CD2AP/SORT1/STXBP3/AKT1/MEF2A/OPN3/SGCB/OSBPL8/HK2/GPC3/PTPN11/NFE2L2/PRKCI/RHOQ/GRB10/SESN2/SLC2A1/PEA15/ARPP19/SLC2A3
BP	GO:0090435	protein localization to nuclear envelope	14	-0.740944606839957	-2.10830797865621	2.18931451020423e-05	8.1028266269267e-05	2.61058817339673e-05	4043	tags=86%, list=16%, signal=72%	INTS13/TOR1AIP2/TMEM147/TOR1AIP1/NUP155/OSBPL8/LMNB2/LMNB1/SUMO1/NUP54/PLK1/NUTF2
BP	GO:0070202	regulation of establishment of protein localization to chromosome	11	-0.783807882518839	-2.08494511821717	2.19347322448845e-05	8.1144105635743e-05	2.61432031397014e-05	772	tags=82%, list=3%, signal=79%	SPIDR/CCT7/TCP1/USP7/CCT4/CCT6A/CCT3/CCT5/TERF1
BP	GO:0006836	neurotransmitter transport	195	-0.375213117386866	-1.63358384984186	2.20312760388173e-05	8.14630445936017e-05	2.62459596603277e-05	11352	tags=62%, list=45%, signal=34%	ICA1/SLC22A3/RAB3A/CACNB4/PER2/SLC1A1/SYN2/SNPH/PRKCB/MEF2C/MCTP1/SNCAIP/SYP/PPFIA3/NRXN1/DOC2B/STX1B/SYT4/SYNJ1/SYT13/ERC2/PRKCG/ASIC1/DTNBP1/SYN1/CHRNA3/STX4/NAPB/CLN8/SLC1A6/BRSK1/MICU3/SYN3/DVL1/CPLX2/CADPS2/NR4A1/RIMS2/PCLO/SCRIB/TPRG1L/CHRNB4/GABRQ/SLC29A3/FBXL20/NRXN2/SYT7/OSBPL2/CDK5/LIN7A/SLC6A15/DNAJC5/NOS1/PNKD/VPS18/NAPA/SLC29A2/SLC1A2/SNCG/CSPG5/SLC29A4/GRM4/PIP5K1C/SLC17A5/RIMS3/SNCA/BLOC1S6/SNAP29/SLC6A9/SYT2/SNAP47/VAMP2/BRAF/PTPRN2/STX2/FBXO45/RAP1BL/FMR1/SLC30A1/NLGN1/SLC1A3/LIN7C/PSEN1/RAP1A/SLC4A8/GRIK5/TOR1A/GIT1/SNAP23/SLC18B1/PDZD11/DYSF/SNAPIN/STXBP3/UNC13B/STXBP1/RAP1B/NF1/RAB3GAP1/RAB3B/SLC6A6/SLC6A8/PARK7/SYT1/RAB5A/UNC13A/ATP1A2/PREPL/SV2A/PPT1/FLOT1/SLC29A1/KCNMB4/ATP2A2/PFN2/CASK/SLC38A1/ITGB1/APP/SLC38A2/GPM6B
MF	GO:0005178	integrin binding	141	-0.405688494419355	-1.72653615971194	2.21424328301333e-05	8.18356924701317e-05	2.63660202495643e-05	8835	tags=52%, list=35%, signal=34%	GFRA1/ICAM1/PLPP3/HSPG2/TNN/FRMD5/LAMB2/JAM2/TSPAN4/ADAM22/CD151/ITGB1BP1/ITGA7/SEMA7A/ACTN3/EMP2/LAMA5/ADAM15/TLN2/LGALS8/CIB2/NF2/COL5A1/LTBP4/DST/FGF2/TLN1/MMP14/FERMT1/EGFR/SRC/ITGB5/ITGA5/PTPN2/ITGAV/ANXA7/UTRN/NISCH/ADAM17/ADAM9/ILK/JAM3/CD81/ADAM23/F11R/LYN/ADAM10/PRKCA/EDIL3/PTN/ACTN4/SPP1/MFGE8/ITGA6/MYH9/PTK2/FERMT2/CXCL12/CXADR/FBLN1/ACTN1/CD9/P4HB/ITGB1/APP/KDR/FN1/THY1/CALR/HMGB1/PPIA/PTPRZ1/SFRP2
MF	GO:0016504	peptidase activator activity	54	-0.517490191122597	-1.96375235343895	2.26930868217926e-05	8.38315577346501e-05	2.7009052921389e-05	7127	tags=59%, list=29%, signal=42%	APAF1/EBAG9/TANK/WDR20/TGFB1/CASP8AP2/ATP2A3/PSME2/MALT1/CARD8/ROCK2/PSME1/BCL2L13/TIMM50/CLPX/WDR48/ADRM1/PINK1/RPS27L/LGMN/PSME4/APH1A/PSMD14/VCP/FBLN1/CTSC/PSME3/FN1/HSPD1/BEX3/SFRP2/RACK1
BP	GO:0140888	interferon-mediated signaling pathway	82	-0.460912025802167	-1.86105193458751	2.27626047040063e-05	8.40489996725176e-05	2.70791088879712e-05	10344	tags=72%, list=41%, signal=42%	IKBKE/PTPN6/NR1H3/NR1H2/TBKBP1/USP18/JAK2/TRIM65/USP27X/CACTIN/TYK2/HDAC4/IFITM2/EPG5/TRIM56/PARP14/IFNAR1/TRIM41/TRAF3/TANK/MYD88/FADD/SMIM30/MUL1/IFNGR1/TRIM6/IRF3/MAVS/STAT2/RNF185/METTL3/AZI2/TBK1/IFNGR2/WNT5A/JAK1/PTPN1/DNAJA3/STAT1/PTPN2/SAMHD1/TTLL12/EIF4E2/CDC37/GIGYF2/MED1/IFITM1/RAF1/PTPN11/IFITM3/YTHDF3/YTHDF2/RBM47/TP53/UBE2K/SIN3A/CNOT7/LSM14A/ADAR
CC	GO:0005778	peroxisomal membrane	64	-0.489120267311839	-1.90599575085384	2.27975452271108e-05	8.40992699748472e-05	2.70953050948971e-05	8436	tags=81%, list=34%, signal=54%	PEX16/PXMP4/ABCD1/PEX6/PEX12/ACSL1/PEX7/PECR/PEX5L/PLAAT3/PEX3/FAR2/USP30/SYT7/DHRS7B/PEX14/PEX2/PEX11B/ABCD4/FIS1/ACOX1/TMEM135/PEX10/SLC25A17/PEX13/PNPLA8/MAVS/ABCD3/GDAP1/PEX5/PEX1/ACBD5/PEX26/FAR1/TMEM35A/MPV17/AGPS/MAP2K2/NBR1/GNPAT/RAB8B/TRIM37/ACSL4/TTC1/ALDH3A2/ATAD1/ACSL3/PEX19/HSD17B4/HMGCR/CNOT1/MGST1
