ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
BP	GO:1901292	nucleoside phosphate catabolic process	167	-0.392936806620514	-1.63833259980373	0.000221976577474447	0.0278175409390596	0.0262217945320691	7042	tags=39%, list=28%, signal=28%	MTOR/NUDT13/PDE4A/ENPP1/OGG1/SUCLA2/GCK/NT5M/PPARA/GIT1/PFKM/ENTPD7/GPI/TDG/MLST8/FOXK1/ABCD1/PDE5A/PFKP/ACOT7/PGAM1/NUDT15/LIPA/PFKFB3/SARM1/HK1/AMPD3/ARL2/FLCN/CNP/OGDHL/UPP1/RPTOR/FKRP/PRKAG1/NT5C/ENO1/NTHL1/NUDT8/PFKL/PDE4C/NUDT18/DUT/VCP/NEIL2/PDE2A/SIRT6/ITPA/UNG/ALDOA/MGAT1/PGAM2/ENTPD8/GALK1/TYMP/GAPDHS/SLC2A6/UPP2/HKDC1/SLC4A1/ENTPD2/LDHA/GPD1/PKLR/GDA
BP	GO:0030900	forebrain development	377	0.311741685673027	1.46176848461235	0.000220297896257678	0.0278175409390596	0.0262217945320691	6096	tags=33%, list=24%, signal=25%	POU3F3/ASCL1/NR2F2/TNR/POU3F2/LEF1/ZEB1/RFX4/PROX1/SOX1/FOXP2/MAS1/NPY/ELAVL4/SSTR1/INHBB/WNT7A/CDK5R2/PAX5/NEFL/RARB/FGF10/ERBB4/WNT1/ATP1B2/LRRK2/ZIC3/WNT5A/NTRK2/SLC1A2/GDF7/NOTCH2NLC/OLIG2/DAB1/DCLK2/B2M/NRG3/LHX1/EPHA5/NOTCH2NLB/NDNF/KCNA2/PCSK1/KCNC1/PCDH9/EGFR/ID2/DRD1/MDK/FOXB1/ALK/ZSWIM6/NRP2/FEZ1/ATAT1/TBX3/TUBA1A/BTG2/SLC7A11/PLXNA4/ASPM/TOX/NEUROD1/GHRH/KCNA3/GATA2/NOTCH2NLA/ATP2B4/AVPR1A/CXCL12/PRDM13/CDH2/BBS4/POU4F1/SLITRK5/CXCR4/PTCHD1/ATP1A2/TBX19/COL3A1/HES1/CDK6/FOXP1/GBX2/KDM6B/ATRX/SLIT2/PGAP1/RTN4RL1/NF1/EZH2/PAX6/BMERB1/APLP1/PHACTR1/HIF1A/LPAR1/SRGAP2/ARHGAP11B/GLI3/TACC2/CEP120/KCNA1/ARL13B/BTBD3/EPHB3/NIN/ROBO2/WNT7B/STIL/ATP7A/ROBO1/VPS13B/NCOA1/SOX2/PPP1R9B/TTC8/ZMIZ1/SETD2/NOG/WDR47/GSK3B/DIXDC1
BP	GO:0090158	endoplasmic reticulum membrane organization	13	-0.783486358150377	-1.98095396800253	0.00024223109220733	0.0285434995966697	0.0269061087495024	2	tags=23%, list=0%, signal=23%	TMED2/LPCAT3/TRDN
BP	GO:0002886	regulation of myeloid leukocyte mediated immunity	46	-0.553799408228569	-1.87901680177771	0.000240381999900404	0.0285434995966697	0.0269061087495024	5093	tags=37%, list=20%, signal=29%	PRAM1/PLA2G3/VAMP8/FGR/SPI1/BCR/RIGI/FES/PTAFR/ITGB2/SYK/SPHK2/UNC13D/BTK/POMC/TICAM1/CD300A
CC	GO:0032421	stereocilium bundle	64	-0.510578531648931	-1.83176757669968	0.000233378636469792	0.0285434995966697	0.0269061087495024	4720	tags=38%, list=19%, signal=30%	CIB2/PDZD7/MPP1/FSCN2/TPRN/KPTN/EPS8L2/RHOC/TRPA1/PKHD1L1/PTPRQ/MYO1C/STRCP1/TMC1/PIEZO1/ANKRD24/ESPN/ATP8B1/TWF2/MINAR2/CLRN1/IDO1/ESPNL/RIPOR2
CC	GO:0005759	mitochondrial matrix	496	-0.304118437895087	-1.41350577903158	0.000240011218753818	0.0285434995966697	0.0269061087495024	8564	tags=39%, list=34%, signal=26%	YARS2/PDE12/TRMT61B/ABAT/ETHE1/POLG2/GLUD2/DGLUCY/GOT2/NAXD/FAHD1/DBT/RPUSD3/HAGH/PTCD3/MCCC1/QARS1/TEFM/MTG1/MRPL41/FARS2/PARK7/BCO2/GLDC/HSD17B10/MRPL4/MRPL27/IDH2/METTL8/VDAC1/SARDH/MRPL36/STYXL1/PDP2/MRPS2/ATP5F1A/GRSF1/LRRC59/MTG2/OAT/MAIP1/CDK5RAP1/RTN4IP1/KARS1/ACOT9/ACADSB/DNAJA3/PPIF/CASQ1/MRPS16/PARS2/NMNAT3/TOP3A/PRDX3/MRPS18B/MRPL14/MTHFD1L/GRPEL1/HSPD1/NUDT13/BLOC1S1/MRPL16/TOP1MT/ECI1/MRPL3/MRPL11/TIMM44/EARS2/OGG1/NUBPL/HARS2/MRPS25/SUCLA2/SHC1/NT5M/BCL2L1/IBA57/NDUFS3/PCCB/ATP5F1B/PRODH/PYCR2/POLDIP2/NARS2/ALDH18A1/RAD51/HSD17B8/SDHAF2/GPT2/TWNK/TST/BDH1/AMT/NUDT2/NFS1/ERAL1/NUDT1/MCAT/SHMT2/HTD2/MRPL54/DHX30/MRPL55/FASTKD5/BCKDK/ELAC2/ACSM1/MECR/LARS2/DDX28/HMGCL/ALDH1B1/MRPL10/RPUSD4/MRPS34/DLST/ARL2/PAM16/NAGS/TRAP1/OGDHL/ACSF3/IVD/PCK2/ARG2/CCAR2/TBRG4/PMPCA/CSKMT/MRM3/MRPL46/FLAD1/NDUFS7/TUFM/MRPS26/ATP5F1D/ECHS1/FASTK/ADPRS/SIRT4/MARS2/RCC1L/GLS2/PDE2A/COASY/BCAT2/CYP11A1/LONP1/POLRMT/ATG4D/HINT2/D2HGDH/MPG/GSTZ1/MRPL28/FDXR/FPGS/NGRN/PYCR1/MRPS28/PUS1/MPST/POLG/MRPS12/ACSS1/CHPF/MRPL38/HOGA1/MYG1/AURKAIP1/ACOT11/MRM1/AASS/ALKBH7/PIF1/BCKDHA/MRPL23/AKR1B15/TERT/NAT8L/MRPS24/SARS2/ATAD3A/GCDH/MRPL12/ALDH4A1/ACADS/MRM2/GPX1/NGB/HPDL/TMLHE/OXCT2/ACOT2
BP	GO:2001258	negative regulation of cation channel activity	27	-0.652668183507615	-1.95902339068122	0.000260842134018391	0.0302845389422823	0.0285472738004648	4847	tags=48%, list=19%, signal=39%	CBARP/GNB5/GPR35/KCNQ1/CACNA1F/CASQ2/CAV1/MMP9/KCNE3/KCNE5/CRHR1/EPO/TRDN
BP	GO:0099560	synaptic membrane adhesion	33	0.599928657780551	1.93931517808309	0.000272440819304249	0.0307274324058149	0.0289647607891886	3761	tags=48%, list=15%, signal=41%	CDH9/CDH10/SLITRK3/SLITRK1/LRRC4C/FLRT3/PCDH17/IL1RAPL1/LRRC4/EFNA5/ELFN1/SLITRK2/SLITRK5/PCDH8/IL1RAP/TENM4
BP	GO:0097530	granulocyte migration	101	-0.450648458962429	-1.75689672635575	0.00026915869124005	0.0307274324058149	0.0289647607891886	4683	tags=32%, list=19%, signal=26%	FUT4/DAPK2/TRPV4/MPP1/LGALS3/THBS4/SCG2/XG/PRTN3/CD74/CCR7/CMKLR1/MCOLN2/THBS1/PIK3CD/PTGER4/ITGB2/SYK/EDN1/IL34/RAC3/DPEP1/ANXA1/CCL25/ADAM8/IL17RC/C5AR2/VAV1/S100A14/CCL26/RIPOR2/CD300A
CC	GO:0030017	sarcomere	185	-0.382569470099368	-1.61817742100393	0.000317984724726567	0.0353590056579753	0.0333306449787521	3280	tags=21%, list=13%, signal=18%	FBXL22/TCAP/MYO18B/ASB2/SYNPO/STUB1/PLEC/PSMA6/PDLIM3/FLNA/CACNA1D/SCN5A/KRT8/TNNC2/ALDOA/CASQ2/PDLIM1/MYBPC2/RYR2/UNC45B/TNNC1/STK11/KY/SMTNL1/JPH2/CRYAB/MYH6/KRT19/TRIM54/SLC4A1/MYL7/PDLIM2/STYXL2/XIRP2/MYH2/ACTA1/TTN/MYL9
CC	GO:0097060	synaptic membrane	411	0.304651829225651	1.43230400763631	0.000323017704076077	0.0354197885233421	0.0333879410499688	5069	tags=30%, list=20%, signal=24%	CDH9/NLGN4Y/DGKB/GLRA2/GRIN3A/LRRC7/SLITRK3/GRIK1/CACNG3/GABRB2/LRRTM3/SNAP25/OPRK1/VWC2/FOSL1/GABRA1/SLC5A7/NRXN3/TENM2/ERBB4/FLRT2/GPM6A/KCNJ2/SORCS3/GRIA3/SLITRK1/LRRC4C/FLRT3/DGKI/SLC1A2/SRPX2/KCNC3/CNIH3/DMD/GRIN2B/KCNB1/NCAM2/P2RX6/NRCAM/PDE10A/PCDH17/KCNA2/IL1RAPL1/GAD2/LINGO2/KCNC1/PCDH9/SSPN/EGFR/SNAP91/NETO2/SLC12A5/ATP2B3/DRD1/NLGN1/SHANK1/IGSF11/LRRC4/NRP2/FAIM2/ATP2B2/GABRA3/SYNE1/ASIC2/EFNB2/CSPG5/PTPRO/PPFIA2/ADRA2A/GABRG3/ANK2/KCNK2/ELFN1/RGS7BP/SHISA6/CASK/CHRNA2/GRIA4/GABRA5/GABRB3/KCNA3/CDH8/KCNJ8/HCN1/ATP2B4/DCC/LRRTM1/CDH2/KCTD8/SLITRK5/SLC4A8/PCDH8/SYNJ1/SCN8A/GABRE/GPER1/ADAM23/EPHA4/FZD3/SYNDIG1/NCSTN/SLC6A4/KCND3/UNC13C/NECTIN3/VANGL2/CACNG8/PTPRD/NAPEPLD/NLGN4X/LRRTM4/RIMS1/SYT1/CACNG4/CNTN1/DNAJC6/CACNA2D2/NSG2/NTNG1/UTRN/LPAR1/SRGAP2/CNR1/RPH3A
CC	GO:0043292	contractile muscle fiber	215	-0.366263401415907	-1.56891555755394	0.000331574747354069	0.035860036032334	0.0338029338686845	3280	tags=19%, list=13%, signal=17%	FBXL22/TCAP/MYO18B/ASB2/SYNPO/STUB1/PLEC/PSMA6/PDLIM3/FLNA/CACNA1D/SCN5A/KRT8/TNNC2/ALDOA/CASQ2/PDLIM1/MYBPC2/RYR2/UNC45B/TNNC1/TWF2/STK11/KY/MYL11/SMTNL1/JPH2/CRYAB/MYH6/KRT19/TRIM54/SLC4A1/MYL7/PDLIM2/STYXL2/IDO1/XIRP2/MYH2/ACTA1/TTN/MYL9
BP	GO:0002697	regulation of immune effector process	294	-0.345290942247857	-1.53142566023383	0.000352375008121806	0.037042579423041	0.0349176409480884	5093	tags=27%, list=20%, signal=21%	PRAM1/HLA-G/PLA2G3/RASGRP4/VAMP8/FGR/HK1/SPI1/MYO18A/MZB1/CD40/NLRX1/PTPN6/LAPTM5/BST2/PHB1/LGALS3/BCR/IL20RB/TNFRSF1B/STAT5A/CD81/CD74/GRN/FZD5/IL27RA/NECTIN2/RIGI/FES/KLHL22/GFER/TRPM4/APOA1/KMT5C/SLC7A5/NCF1/DHX58/NOS2/PTAFR/SHB/KLK7/TLR7/SPINK5/TRAF2/CARD9/HLA-A/TLR3/PKN1/SPN/ITGB2/CR2/SYK/SPHK2/UNC13D/MIF/IL4I1/BTK/NCR3/A2M/ANXA1/LAG3/FOXJ1/HLA-H/POMC/TICAM1/GATA3/TBX21/EVPL/ZP3/VAV1/CLC/TWIST1/PDCD1/AZGP1/KLK5/CD300A/PKP3/ACP5
BP	GO:0045333	cellular respiration	229	0.345771651304438	1.52692147883137	0.000350882968487012	0.037042579423041	0.0349176409480884	4996	tags=25%, list=20%, signal=20%	MTCO2P12/OAS1/MT-ND3/MT-ATP8/NDUFB1/MT-CO2/NDP/ATP5ME/MT-ND4/MT-ND5/MT-CYB/MT-ATP6/MT-ND2/MT-ND1/MT-ND4L/DNAJC15/MT-CO3/NDUFC2/NDUFA1/MT-CO1/ATP5F1EP2/PPARGC1A/OPN3/COX6C/CHCHD10/NDUFA3/NDUFB4/NR4A3/UQCRB/ETFRF1/ATP5IF1/IL10RB/NDUFB8/UQCRH/NDUFB3/NDUFA12/SNCA/NDUFA6/COX7C/COX7B/ATP5PF/NIPSNAP2/NDUFV2/UQCR10/NDUFS4/SLC35A4/COX7A2/NDUFS5/CISD1/NDUFV3/NDUFA7/COX5B/ATP5PO/SLC25A14/ETFB/GBA1/HIF1A
MF	GO:0140098	catalytic activity, acting on RNA	365	-0.321457739337079	-1.45098693268755	0.000356584678423194	0.037042579423041	0.0349176409480884	7921	tags=34%, list=32%, signal=23%	IFIH1/DDX56/DDX50/DDX19A/TRPT1/METTL8/DIS3L2/CARS2/DDX21/DHX29/DDX27/KARS1/RARS1/POLR1B/DDX19B/NSUN2/DDX18/POLR3A/PARS2/MBLAC1/RCL1/FEN1/MARS1/ERN1/EXOSC7/TOE1/POLR1A/ANG/NSUN5P1/EARS2/HARS2/METTL16/NSUN5P2/YARS1/DHX16/FBL/METTL3/DDX23/DDX51/EIF4A2/NARS2/DHX33/INTS11/THUMPD3/DHX38/TSR3/TRMT12/POP7/IGHMBP2/EIF4A3/CMTR1/POP1/BUD23/TSEN34/DHX30/DHX34/DALRD3/DCP2/ELAC2/MOV10/DUS2/DUS1L/LARS2/DDX28/NOP2/RPUSD4/DDX54/SND1/AARS2/PAN2/SLFN13/ENDOV/ANKZF1/EXOSC5/PIWIL3/NSUN5/SKIC2/POLR3H/TOP3B/NOCT/MRM3/GGT5/DDX49/QTRT1/DDX39A/MARS2/TRMT2A/RIGI/TRMT44/TUT1/PTRH1/ISG20/DUS3L/UPF1/POLRMT/TRMT1/VARS1/DHX58/EIF4A1/PUS1/HELZ2/GGT1/TDRD12/DHX37/MYG1/MRM1/PIF1/TERT/RNASEH2A/POLR2E/TRMT61A/SARS2/PUSL1/PIWIL2/DDX43/MEPCE/MRM2/EXOSC4/ZC3H12D/DDX12P/AZGP1/RNASE1/SLFN12
CC	GO:0030964	NADH dehydrogenase complex	45	0.539466417206963	1.87277590637187	0.000368096429677824	0.0372579655423901	0.0351206714955765	4634	tags=44%, list=19%, signal=36%	MT-ND3/NDUFB1/MT-ND4/MT-ND5/MT-ND2/MT-ND1/MT-ND4L/NDUFC2/NDUFA1/NDUFA3/NDUFB4/NDUFB8/NDUFB3/NDUFA12/NDUFA6/NDUFV2/NDUFS4/NDUFS5/NDUFV3/NDUFA7
CC	GO:0045271	respiratory chain complex I	45	0.539466417206963	1.87277590637187	0.000368096429677824	0.0372579655423901	0.0351206714955765	4634	tags=44%, list=19%, signal=36%	MT-ND3/NDUFB1/MT-ND4/MT-ND5/MT-ND2/MT-ND1/MT-ND4L/NDUFC2/NDUFA1/NDUFA3/NDUFB4/NDUFB8/NDUFB3/NDUFA12/NDUFA6/NDUFV2/NDUFS4/NDUFS5/NDUFV3/NDUFA7
BP	GO:0032720	negative regulation of tumor necrosis factor production	47	-0.560272019736376	-1.91257967504423	0.000391970944220916	0.0386826325578016	0.0364636128373931	4606	tags=43%, list=18%, signal=35%	GPNMB/PTPN6/ARG2/CHRFAM7A/ILRUN/PTPN22/CACTIN/IL27RA/NFKBIL1/THBS1/MC1R/GAS6/VSIR/CD33/POMC/SYT11/TSPO/C5AR2/TWIST1/ACP5
BP	GO:0021510	spinal cord development	85	0.455088350764618	1.74274580987458	0.000388145254823675	0.0386826325578016	0.0364636128373931	3294	tags=28%, list=13%, signal=25%	ASCL1/OLIG3/PROX1/SOX1/PHOX2A/DBX1/NEFL/NEUROG3/WNT1/GDF7/OLIG2/DAB1/LHX1/PBX3/GDNF/LMO4/ISL2/FOXB1/FOXN4/SOX11/SOX6/DAAM2/GATA2/DCC
BP	GO:0048934	peripheral nervous system neuron differentiation	12	0.779990601206301	1.95467043972399	0.000415041724268344	0.039963981894262	0.0376714578837282	3460	tags=75%, list=14%, signal=65%	ASCL1/RUNX1/VCAM1/NTRK2/TBCE/ISL2/ONECUT2/NEFH/POU4F1
CC	GO:0031985	Golgi cisterna	108	-0.437398445624078	-1.72684646978411	0.000416218776604998	0.039963981894262	0.0376714578837282	6793	tags=44%, list=27%, signal=33%	CANT1/ST3GAL2/TMEM87A/APH1A/GOLGA6C/GOLGA8H/NECAB3/NAGPA/CHSY3/GCC1/GALNT2/PSENEN/ST3GAL3/B4GALT2/GOLGA2/GOLGA8R/FUT2/ST3GAL4/FUT1/GOLGA6A/GAL3ST3/FUT4/SORL1/GOLGA8N/B4GALT7/SMPD3/GOLGA3/YIPF2/PITPNM1/BCAP31/TMED3/TMEM115/ST6GAL2/LLGL1/GOLGA8T/CHPF2/ARAP1/RAB34/B4GALNT4/CHPF/HLA-A/B4GALNT3/GOLGA6D/GOLGA8J/GOLGA8IP/CSGALNACT1/GALNT3/GAL3ST2
BP	GO:0051336	regulation of hydrolase activity	282	-0.346000870962837	-1.52971873402462	0.000420140658293065	0.039963981894262	0.0376714578837282	5813	tags=30%, list=23%, signal=23%	AKT1/SERPINE2/PLA2R1/PLXNB2/VAV2/PSENEN/SERPINE1/EPPIN/SGSM2/EPHA2/RANGAP1/DDX11/RASA4/ARHGEF10/SGSM3/SERPINE3/TBC1D10B/SLC27A4/GNB5/TBC1D30/ARL2/FGD3/PSMB8/RAPGEF1/DAB2IP/PLXNB1/APH1B/GMIP/FURIN/BCR/AGTR1/RASGRP2/NTRK1/SERPINA5/PRTN3/GRN/A2ML1/AVPR1B/RHOC/CAV2/FGD2/EGLN1/ASAP3/PLXNB3/MIR590/VCP/RCN3/RAP1GAP/PROM2/EPHA1/CLDN3/ATP13A2/EVI5L/APOA1/TGM2/MAPK12/ARAP1/ARHGEF5/GPSM1/RAPGEF3/RTN4R/CRB2/NR1H2/ARHGEF16/APOA5/VSIR/FGFR3/SCRIB/RASIP1/SERPINF2/AGRN/ANXA8/SYDE2/PRSS22/FOXJ1/SYDE1/GBA3/TBC1D2/VAV1/ADAP1/CCL26/RIPOR2/CCDC125/CLDN4/CHP2
BP	GO:0051904	pigment granule transport	21	-0.683498930652262	-1.93208201822371	0.000454453567533629	0.0400836791284048	0.0377842887154191	4015	tags=29%, list=16%, signal=24%	MREG/DCTN1/GPR143/CDH3/MLPH/RAB17
BP	GO:0042776	proton motive force-driven mitochondrial ATP synthesis	68	0.484400107535991	1.78277725521503	0.000466108235385368	0.0400836791284048	0.0377842887154191	4823	tags=40%, list=19%, signal=32%	MT-ND3/MT-ATP8/NDUFB1/ATP5ME/MT-ND4/MT-ND5/MT-ATP6/MT-ND2/MT-ND1/MT-ND4L/NDUFC2/NDUFA1/ATP5F1EP2/NDUFA3/NDUFB4/ATP5IF1/NDUFB8/NDUFB3/NDUFA12/NDUFA6/ATP5PF/NDUFV2/NDUFS4/NDUFS5/NDUFV3/NDUFA7/ATP5PO
CC	GO:0032580	Golgi cisterna membrane	84	-0.468652926387611	-1.77388301816984	0.000462823316555101	0.0400836791284048	0.0377842887154191	6793	tags=48%, list=27%, signal=35%	CANT1/ST3GAL2/TMEM87A/APH1A/GOLGA6C/GOLGA8H/NAGPA/CHSY3/GALNT2/PSENEN/ST3GAL3/B4GALT2/GOLGA2/GOLGA8R/FUT2/ST3GAL4/FUT1/GOLGA6A/GAL3ST3/FUT4/GOLGA8N/B4GALT7/GOLGA3/PITPNM1/BCAP31/TMED3/TMEM115/ST6GAL2/GOLGA8T/CHPF2/ARAP1/B4GALNT4/CHPF/B4GALNT3/GOLGA6D/GOLGA8J/GOLGA8IP/CSGALNACT1/GALNT3/GAL3ST2
CC	GO:0030018	Z disc	118	-0.430281516313239	-1.7184142329528	0.000462823316555101	0.0400836791284048	0.0377842887154191	3280	tags=24%, list=13%, signal=21%	FBXL22/TCAP/MYO18B/ASB2/SYNPO/STUB1/PLEC/PDLIM3/FLNA/CACNA1D/SCN5A/KRT8/CASQ2/PDLIM1/RYR2/UNC45B/STK11/KY/JPH2/CRYAB/MYH6/KRT19/TRIM54/SLC4A1/PDLIM2/XIRP2/TTN/MYL9
BP	GO:0050728	negative regulation of inflammatory response	128	-0.415349351973798	-1.66478748470812	0.0004670929043462	0.0400836791284048	0.0377842887154191	4816	tags=28%, list=19%, signal=23%	FGR/NLRX1/PTPN6/EXTL3/FURIN/BCR/CHRFAM7A/IL20RB/TNFRSF1B/PTGIS/GRN/FEM1A/MVK/MIR590/TYRO3/PPP1R13L/RHBDF2/CCN3/APOE/PTGER4/APOA1/WFDC1/SPN/SYK/TRIM65/PROC/HAMP/SYT11/NLRP12/IL22RA1/GATA3/GPX1/C1QTNF12/SOCS3/ACP5/TEK
BP	GO:0006633	fatty acid biosynthetic process	132	-0.408945269118998	-1.64888779879606	0.0004528287045291	0.0400836791284048	0.0377842887154191	5629	tags=29%, list=23%, signal=22%	ACOT7/MCAT/HTD2/MGLL/ACSM1/MECR/DECR2/PLA2G3/FABP5/ACSF3/PRKAG1/PTGIS/CD74/FADS3/FA2H/PTGES/PTGES2/SLC45A3/KLHL25/FASN/CTHRC1/ACSS1/ALOXE3/NR1H2/FADS6/APOA5/EDN1/AKR1C3/MIF/AVP/ACOT4/CYP2C8/PNLIPRP2/ALOX15B/LTC4S/RGN/GSTM1/CBR1
BP	GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	154	-0.39261396658357	-1.62006021525383	0.000462823316555101	0.0400836791284048	0.0377842887154191	2461	tags=23%, list=10%, signal=21%	PCDHA12/HMCN2/PKD1/ROBO4/PCDH12/CDHR4/CDH22/PCDHB3/PCDHGA1/FAT2/PCDHGA12/PCDHGA11/PCDH10/PCDHGB1/PCDHGA8/PCDHB13/PCDHB16/CDH3/PCDHB15/PCDHGB7/PCDHA13/PCDHB9/PCDHA1/PCDHA9/PCDHGB5/PCDHGA10/MPZL2/PCDHB12/PCDHGB4/PCDHA10/CDH15/PCDHB8/PCDHA7/CNTN2/PCDHB5/PCDHA6
MF	GO:0016829	lyase activity	183	-0.382904899001288	-1.61627480255302	0.000446145458437951	0.0400836791284048	0.0377842887154191	4386	tags=23%, list=18%, signal=19%	CA8/PCK2/DDTL/FTCD/PDXDC1/PDXDC2P-NPIPB14P/PTGIS/ENO1/CA4/NTHL1/UROC1/ECHS1/GAD1/NEIL2/ADCY3/PTGES2/ASL/FASN/POLL/GATD1/ADCY7/ADCY2/POLG/ALDOA/ADCY5/HOGA1/ILVBL/ALOXE3/BCKDHA/MVD/GUCY2D/SDS/ECHDC2/ADCY8/GUCY2F/CBS/EHHADH/HDC/LTC4S/RNASE1/GUCY2C/ECHDC3
BP	GO:0009913	epidermal cell differentiation	166	-0.387500515493394	-1.61513205834508	0.00045365503428189	0.0400836791284048	0.0377842887154191	4501	tags=28%, list=18%, signal=23%	EXTL3/PRKCH/PDZD7/BCR/KCNQ1/GRHL1/TPRN/MAP2K1/DNASE1L2/SFRP4/FA2H/ERCC2/MCOLN3/PITX2/PPL/TGM1/PLEC/CYP27B1/TMC1/SULT2B1/SPINK5/ANKRD24/ESRP1/AQP3/PTCH2/SCRIB/NME2/AKR1C3/MINAR2/CLRN1/SFN/ST14/ANXA1/CDH3/IRF6/GRHL2/KRT80/VDR/EVPL/OVOL2/KDF1/ALOX15B/WNT16/SLC44A4/YAP1/PKP1/KLK5
BP	GO:0030902	hindbrain development	146	0.381226072172744	1.58879759562504	0.000489954901724617	0.0415934833238264	0.0392074833638149	5260	tags=33%, list=21%, signal=26%	ASCL1/SKOR2/EN2/LEF1/PROX1/PHOX2A/BMP5/SSTR1/WNT7A/MYO16/CDK5R2/MT-ND4/NEUROG3/WNT1/ATP1B2/GDF10/WLS/DAB1/LHX1/MT-CO1/FOXC1/KCNC1/MDK/FAIM2/TUBA1A/NEUROD1/PLXNA2/HOXB1/GATA2/POU4F1/MAFB/DLL1/HES1/NCSTN/SLC6A4/GBX2/EGR2/NLGN4X/TTLL1/EZH2/PAX6/CTNNA2/CNTN1/GBA1/ATF2/LPAR1/TRNP1/ARL13B
BP	GO:0032878	regulation of establishment or maintenance of cell polarity	25	-0.65766711433667	-1.95460882872555	0.000501411968382084	0.0421132711742186	0.039697453711773	2830	tags=24%, list=11%, signal=21%	LLGL1/PLEKHG3/LLGL2/GATA3/RIPOR2/TEK
BP	GO:0032401	establishment of melanosome localization	21	-0.678651592725766	-1.91837979569777	0.000513913151118153	0.0422640034174773	0.0398395392369007	4015	tags=29%, list=16%, signal=24%	MREG/DCTN1/GPR143/CDH3/MLPH/RAB17
BP	GO:0043094	metabolic compound salvage	39	-0.582409901620971	-1.88943454986044	0.000511360618548395	0.0422640034174773	0.0398395392369007	5425	tags=41%, list=22%, signal=32%	AMPD2/ENOPH1/MTAP/AMPD3/FCSK/UCK1/UPP1/PTGIS/PDXK/PARP10/APRT/BHMT/NAPRT/UPP2/SLC5A8/QNG1
BP	GO:0032402	melanosome transport	20	-0.694892655556631	-1.94956747248623	0.000536399237657885	0.0435360756416848	0.0410386393502499	4015	tags=30%, list=16%, signal=25%	MREG/DCTN1/GPR143/CDH3/MLPH/RAB17
CC	GO:0005938	cell cortex	307	-0.328423526043749	-1.4568541157173	0.000545924191073692	0.0435360756416848	0.0410386393502499	6241	tags=30%, list=25%, signal=23%	RIMS3/MPP7/FLNB/MYO5B/TRIP10/EMD/CEP85/PTK2B/PPFIA1/SHROOM1/CLIP2/ARFIP2/AKT1/CABP1/PXN/NSMF/LAMC2/FAM110A/MYZAP/AKT2/TMEM201/CTSZ/PHLDB1/SLC2A1/MYRIP/CIB2/KIAA1614/TRPV4/SAPCD2/MPP1/EXOC3L2/HIP1R/DBNL/INSC/MYO9B/ENO1/DBN1/DCTN1/SPTB/ARHGAP33/FMNL1/SEPTIN9/CDH1/TNFAIP2/GAD1/SPTBN2/AGTRAP/CSNK1G2/MYO1C/LLGL1/FLNA/PDZD4/AXIN1/HMCN2/FSCN1/DLC1/NOS2/CORO1A/PIEZO1/GPSM1/RAPGEF3/GIPC1/SPINK5/PPFIA3/FRMPD1/TRAF2/CAV1/SPTBN4/STIMATE/KHDC3L/TLE6/POTEF/SPTBN5/EXOC3L4/SEPTIN5/KRT19/CLDN5/SLC4A1/LLGL2/ERMN/CNKSR1/MLPH/SCIN/MISP/PDLIM2/KDF1/COBL/RASAL3/EXOC3L1/PLA2G4C/MYL9
BP	GO:0034655	nucleobase-containing compound catabolic process	496	-0.296837514875779	-1.3796649279615	0.000544137899397323	0.0435360756416848	0.0410386393502499	7074	tags=29%, list=28%, signal=21%	CARHSP1/ERN1/ZC3H4/MTOR/EXOSC7/HNRNPA0/FXR2/NUDT13/ANG/PDE4A/NRDE2/DFFA/ENPP1/NEAT1/SMG8/OGG1/PCBP4/SUCLA2/METTL16/GCK/NT5M/PPARA/GIT1/EDC3/PFKM/MRTO4/RNPS1/METTL3/ENTPD7/GPI/APOBEC3C/TDG/MLST8/FOXK1/HSPA1B/AKT1/ABCD1/PCID2/EIF4A3/PDE5A/SLC11A1/GTPBP1/PFKP/POP1/NMNAT1/ACOT7/NUDT1/TNKS1BP1/TENT5C/PGAM1/DEDD2/NUDT15/LIPA/DHX34/SMG5/FASTKD5/DCP2/ELAC2/MOV10/LIN28A/PFKFB3/E2F1/SARM1/LSM4/HK1/AMPD3/ARL2/SND1/HSF1/FLCN/REXO4/PAN2/SLFN13/CNP/EXOSC5/OGDHL/EDC4/RNH1/TNFRSF1B/SKIC2/UPP1/RPTOR/TBRG4/FKRP/PABPC4/PRKAG1/NOCT/NT5C/ENO1/NTHL1/DNASE1L2/DDX49/NUDT8/PFKL/FASTK/PDE4C/NUDT18/DUT/TREX2/VCP/NEIL2/BAX/APOBEC3G/PDE2A/ISG20/UPF1/SIRT6/ITPA/UNG/DFFB/PIAS4/TENT5B/ALDOA/MGAT1/TRAF2/DND1/AICDA/PGAM2/ENTPD8/GALK1/RNASEH2A/TYMP/GAPDHS/SLC2A6/PIWIL2/UPP2/HKDC1/CSDC2/SLC4A1/ENTPD2/LDHA/DAZL/EXOSC4/ZC3H12D/GPD1/PLEKHN1/RGN/SLFN12/XIST/PKLR/PKP1/GDA/CALCR/PKP3
